區域,url,name,Google map 名稱
東,"https://www.google.com.tw/maps/place/%E5%A3%BD%E8%B1%90%E6%95%B8%E4%BD%8D%E5%AD%B8%E5%A0%82%2F%E8%8A%B1%E8%93%AE%E9%9B%B2%E7%AB%AF%E5%AD%B8%E7%BF%92%E9%96%80%E5%B8%82/@23.9816724,121.603915,17z/data=!3m1!4b1!4m5!3m4!1s0x34689fb5dd237d1f:0x1434f33a3e41f288!8m2!3d23.9816724!4d121.6061037?hl=en",壽豐數位學堂/花蓮雲端學習門市,TKB影音課程中心(花蓮門市)－大碩/龍門/百官網公職/洋碩美語/甄戰學習顧問中心/甄戰一點通
中,"https://www.google.com.tw/maps/place/TKB%E8%99%8E%E5%B0%BE%E5%AD%B8%E5%A0%82/@23.7022161,120.4246573,17z/data=!3m1!4b1!4m5!3m4!1s0x346eb0abcff75143:0x37679ec781a4a7fd!8m2!3d23.7022161!4d120.426846?hl=en",TKB虎尾學堂,TKB虎尾學堂
北,"https://www.google.com.tw/maps/place/%E5%85%AC%E9%A4%A8%E6%B4%8B%E7%A2%A9%E7%BE%8E%E8%AA%9E/@25.0167533,121.5297519,17z/data=!3m1!4b1!4m5!3m4!1s0x3442a9970ffccd2d:0x60292218f9fd764a!8m2!3d25.0167533!4d121.5319406?hl=en",公館洋碩美語,公館洋碩美語
北,"https://www.google.com/maps/place/%E4%B8%AD%E5%A3%A2%E6%B4%8B%E7%A2%A9%E7%BE%8E%E8%AA%9E-%E8%8B%B1%E6%96%87%E8%A3%9C%E7%BF%92%E7%8F%AD%EF%BC%9A5%E4%BA%BA%E5%B0%8F%E7%8F%AD%E5%8F%A3%E8%AA%AA%2F1%E5%B0%8D1%E5%AE%B6%E6%95%99%2F%E5%A4%9A%E7%9B%8ATOEIC%2F%E6%89%98%E7%A6%8FTOEFL%2F%E9%9B%85%E6%80%9DIELTS%2FGRE%2FGMAT%2F%E5%95%86%E7%94%A8%E8%81%B7%E5%A0%B4%E8%8B%B1%E6%96%87%E6%9C%83%E8%A9%B1%2F%E8%88%AA%E7%A9%BA%E7%BE%8E%E8%AA%9E/@24.9520969,121.2230724,17z/data=!3m1!4b1!4m5!3m4!1s0x3468224927c2c0dd:0xe8f191a9e1542fdb!8m2!3d24.9520969!4d121.2252611?hl=en",中壢洋碩,中壢洋碩美語
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E6%96%B0%E8%8E%8A%E5%88%86%E6%A0%A1-%E5%9C%8B%E8%80%83%2F%E5%B0%B1%E6%A5%AD%2F%E8%AD%89%E7%85%A7%2F%E5%8D%87%E5%A4%A7+%E8%A3%9C%E7%BF%92%E7%8F%AD/@25.0347373,121.4455542,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a875628a29dd:0x7d9f5a166afc09f4!8m2!3d25.0347373!4d121.4455542!16s%2Fg%2F1pzx5csjx?authuser=0&hl=en",志光數位學院-新莊分校-國考/公職/升大學/升高中補習班,志光數位學院-新莊分校-國考/就業/證照/升大 補習班
北,"https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E5%BF%97%E5%85%89%E8%A3%9C%E7%BF%92%E7%8F%AD-%E5%85%AC%E8%81%B7%2F%E9%AB%98%E6%99%AE%E8%80%83%2F%E5%8F%B8%E6%B3%95%E7%89%B9%E8%80%83%2F%E8%AD%A6%E5%AF%9F%E8%AD%A6%E5%B0%88%2F%E5%9C%8B%E7%87%9F%E4%BA%8B%E6%A5%AD/@25.045911,121.5138672,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a90cd4329b3f:0x892f43a9e82ac26e!8m2!3d25.045911!4d121.5138672!16s%2Fg%2F1pzstb4wq?authuser=0&hl=en",台北志光補習班-公職/高普考/司法特考/警察警專/國營事業,台北志光補習班-公職/高普考/司法特考/警察警專/國營事業
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E5%8F%B0%E5%8C%97%E6%97%97%E8%89%A6%E5%88%86%E6%A0%A1/@25.0460999,121.5126014,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a90ce748fe6b:0x1bca11e21593f13c!8m2!3d25.0460999!4d121.5126014!16s%2Fg%2F1tr8j7z5?authuser=0&hl=en","志光數位學院台北旗艦店-公職,高中升大學補習班",志光數位學院-台北旗艦分校
北,"https://www.google.com/maps/place/Public+Wang+-+Chongqing+South+Road+in+Taipei/@25.046198,121.51342,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a90cd8243607:0xc6de0651b97b4f28!8m2!3d25.046198!4d121.51342!16s%2Fg%2F11b6wp6wjy?authuser=0&hl=en",台北旗艦店公職王重慶南門市(超級/金榜/函授/國考用書/公職/高普考/司法特考/調查局/警察警專/國營事業/郵局銀行),公職王重慶南門市
北,"https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E5%BF%97%E5%85%89%E8%A3%9C%E7%BF%92%E7%8F%AD/@25.0453942,121.5154618,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a973223936af:0xfd82ee95230b706a!8m2!3d25.0453942!4d121.5154618!16s%2Fg%2F12m9k45tb?authuser=0&hl=en",台北志光補習班,台北志光補習班
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E5%85%AC%E8%81%B7%E8%AC%9B%E7%BE%A9%E9%83%A8/@25.0453942,121.5154618,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a9732245de97:0x2b7bd3a6ee998790!8m2!3d25.0453942!4d121.5154618!16s%2Fg%2F11c60krdly?authuser=0&hl=en",志光公職講義部,志光公職講義部
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E5%85%AC%E8%81%B7%E8%A3%9C%E8%AA%B2%E6%95%99%E5%AE%A4/@25.0453943,121.5154618,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a936ed29e2f3:0x21d976a37d93e6f4!8m2!3d25.0453943!4d121.5154618!16s%2Fg%2F11g22_x43r?authuser=0&hl=en",志光公職補課教室,志光公職補課教室
北,"https://www.google.com/maps/place/%E9%87%91%E6%A6%9C%E5%87%BD%E6%8E%88/@25.0460999,121.5126014,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a90ce748fe73:0x1ca044f1e61f0a77!8m2!3d25.0460999!4d121.5126014!16s%2Fg%2F11g_00r_7?authuser=0&hl=en",金榜函授,金榜函授
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E4%B8%89%E9%87%8D%E5%88%86%E6%A0%A1/@25.0676589,121.4961048,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a921427796c3:0xace40a173433d32d!8m2!3d25.0676589!4d121.4961048!16s%2Fg%2F1tdg0xnz?authuser=0&hl=en",志光數位學院-三重分校-國考/公職/升大學/升高中補習班,志光數位學院-三重分校
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E4%B8%89%E9%87%8D%E5%88%86%E6%A0%A1/@25.0676589,121.4961048,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a921427796c3:0xace40a173433d32d!8m2!3d25.0676589!4d121.4961048!16s%2Fg%2F1tdg0xnz?authuser=0&hl=en","志光數位學院-永和分校-公職,高中升大學補習班","志光數位學院-永和分校-公職,高中升大學補習班"
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E4%B8%AD%E5%92%8C%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7%E3%80%81%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@24.9931508,121.5056246,17z/data=!3m1!4b1!4m6!3m5!1s0x346802748229528d:0x9fcdf3d786117d80!8m2!3d24.9931508!4d121.5056246!16s%2Fg%2F1v8hz4tg?authuser=0&hl=en",志光數位學院-中和分校-公職、高中升大學補習班,志光數位學院-中和分校-公職、高中升大學補習班
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E6%9D%BF%E6%A9%8B%E5%88%86%E6%A0%A1/@25.0079636,121.4601392,17z/data=!3m1!4b1!4m6!3m5!1s0x346802a77918b54b:0x7adf58ee1131d82e!8m2!3d25.0079636!4d121.4601392!16s%2Fg%2F1tfg9zpt?authuser=0&hl=en","志光數位學院-板橋分校-公職,高中升大學補習班",志光數位學院-板橋分校
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E6%96%B0%E5%BA%97%E5%88%86%E6%A0%A1/@24.9779007,121.5424126,17z/data=!3m1!4b1!4m6!3m5!1s0x346801f7540dccd1:0xea2faddc46af6c8!8m2!3d24.9779007!4d121.5424126!16s%2Fg%2F1tgntz6t?authuser=0&hl=en","志光數位學院-新店分校-公職,高中升大學補習班",志光數位學院-新店分校
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E6%9D%BE%E5%B1%B1%E5%88%86%E6%A0%A1-%E5%9C%8B%E8%80%83%2F%E5%B0%B1%E6%A5%AD%2F%E8%AD%89%E7%85%A7%2F%E5%8D%87%E5%A4%A7+%E8%A3%9C%E7%BF%92%E7%8F%AD/@25.0498781,121.5764449,17z/data=!3m1!4b1!4m6!3m5!1s0x3442ab99591a90eb:0xa500d626c1e7bad4!8m2!3d25.0498781!4d121.5764449!16s%2Fg%2F1tjdcww_?authuser=0&hl=en",志光數位學院-松山分校-國考/公職/升大學/升高中補習班,志光數位學院-松山分校-國考/就業/證照/升大 補習班
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E6%94%BF%E5%A4%A7%E5%88%86%E6%A0%A1-%E5%9C%8B%E8%80%83%2F%E5%B0%B1%E6%A5%AD%2F%E8%AD%89%E7%85%A7%2F%E5%8D%87%E5%A4%A7+%E8%A3%9C%E7%BF%92/@24.9876915,121.5750116,17z/data=!3m1!4b1!4m6!3m5!1s0x3442aa7bc42dbf31:0xdecf4e6bc3b8ca7b!8m2!3d24.9876915!4d121.5750116!16s%2Fg%2F11c6lbz4bb?authuser=0&hl=en",志光數位學院-政大分校-國考/公職/升大學/升高中補習,志光數位學院-政大分校-國考/就業/證照/升大 補習
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E5%85%A7%E6%B9%96%E5%88%86%E6%A0%A1/@25.0826461,121.5926063,17z/data=!3m1!4b1!4m6!3m5!1s0x3442ac8c3fe6dbe3:0x377b8c49da092e3a!8m2!3d25.0826461!4d121.5926063!16s%2Fg%2F1tczh576?authuser=0&hl=en",志光數位學院-內湖分校-公職、高中升大學補習班,志光數位學院-內湖分校
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E6%A8%B9%E6%9E%97%E5%88%86%E6%A0%A1/@24.9952885,121.4274571,17z/data=!3m1!4b1!4m6!3m5!1s0x34681d4bbcbc8d45:0xeaac2084111d64!8m2!3d24.9952885!4d121.4274571!16s%2Fg%2F11gy29dk07?authuser=0&hl=en",志光數位學院-樹林分校-國考/公職/升大學/升高中補習,志光數位學院-樹林分校
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E6%9E%97%E5%8F%A3%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7,%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@25.0579775,121.3644204,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a7310147dfcd:0x5a0ddb2ddbb9bc4d!8m2!3d25.0579775!4d121.3644204!16s%2Fg%2F11_td5b59?authuser=0&hl=en","志光數位學院-林口分校-公職,高中升大學補習班","志光數位學院-林口分校-公職,高中升大學補習班"
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2+%E5%A3%AB%E6%9E%97%E5%88%86%E6%A0%A1/@25.0879239,121.5224159,17z/data=!3m1!4b1!4m6!3m5!1s0x3442aea4df34db71:0x489227d2e6a97355!8m2!3d25.0879239!4d121.5224159!16s%2Fg%2F1tgnty1m?authuser=0&hl=en","志光數位學院-士林分校-公職,高中升大學補習班",志光數位學院 士林分校
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E6%B7%A1%E6%B0%B4%E5%88%86%E6%A0%A1-%E5%9C%8B%E8%80%83%2F%E5%B0%B1%E6%A5%AD%2F%E8%AD%89%E7%85%A7%2F%E5%8D%87%E5%A4%A7+%E8%A3%9C%E7%BF%92%E7%8F%AD/@25.1709692,121.4414482,17z/data=!3m1!4b1!4m6!3m5!1s0x3442aff6334ad417:0x4e8b05c68ffda46c!8m2!3d25.1709692!4d121.4414482!16s%2Fg%2F1tcwcpfk?authuser=0&hl=en",志光數位學院-淡水分校-國考/公職/升大學/升高中補習班,志光數位學院-淡水分校-國考/就業/證照/升大 補習班
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2+%E7%BE%85%E6%9D%B1%E5%88%86%E6%A0%A1/@24.6788734,121.7727197,17z/data=!3m1!4b1!4m6!3m5!1s0x3467e6788d708fb7:0x269d912178ba85c8!8m2!3d24.6788734!4d121.7727197!16s%2Fg%2F1pztklww4?authuser=0&hl=en",志光數位學院-羅東分校-國考/公職/升大學/升高中補習班,志光數位學院 羅東分校
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E5%AE%9C%E8%98%AD%E5%88%86%E6%A0%A1-%E5%9C%8B%E8%80%83%2F%E5%B0%B1%E6%A5%AD%2F%E8%AD%89%E7%85%A7%2F%E5%8D%87%E5%A4%A7+%E8%A3%9C%E7%BF%92%E7%8F%AD/@24.760786,121.7536789,17z/data=!3m1!4b1!4m6!3m5!1s0x3467e4cfd8d487c5:0x28a43d765f6e4c33!8m2!3d24.760786!4d121.7536789!16s%2Fg%2F1tm8bqxg?authuser=0&hl=en",志光數位學院-宜蘭分校,志光數位學院-宜蘭分校-國考/就業/證照/升大 補習班
"北
","https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2+%E6%96%B0%E7%AB%B9%E5%88%86%E6%A0%A1/@24.803625,120.971903,17z/data=!3m1!4b1!4m6!3m5!1s0x346835c23fe65aa7:0xbf832dc046747085!8m2!3d24.803625!4d120.971903!16s%2Fg%2F12m985m4_?authuser=0&hl=en","志光數位學院-新竹分校-公職,高中升大學補習班",志光數位學院 新竹分校
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2+%E7%AB%B9%E5%8C%97%E5%88%86%E6%A0%A1/@24.8299418,121.0047849,17z/data=!3m1!4b1!4m6!3m5!1s0x346836ed8dd6bacd:0xe972d29817fd320!8m2!3d24.8299418!4d121.0047849!16s%2Fg%2F1tdnz60n?authuser=0&hl=en","志光數位學院-竹北分校-公職,高中升大學補習班",志光數位學院 竹北分校
中,"https://www.google.com/maps/place/Taichung+Zhiguang+public+cram/@24.1362314,120.682526,17z/data=!3m1!4b1!4m6!3m5!1s0x34693d13fd335a97:0x97d1504bd6faf28b!8m2!3d24.1362314!4d120.682526!16s%2Fg%2F11b6z63369?authuser=0&hl=en",台中志光公職補習班/高普考/司法/警察/消防/國營/台電/郵局/教甄/警專/轉學考,台中志光公職補習班/高普考/司法特考/調查局/警察/消防/國營/台電/郵局/教甄/警專/轉學考
北,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E9%BE%8D%E6%BD%AD%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7,%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@24.8605766,121.2129997,17z/data=!3m1!4b1!4m6!3m5!1s0x34683cfc47a77ed3:0xe738c57e6702b075!8m2!3d24.8605766!4d121.2129997!16s%2Fg%2F11bbrlbr31?authuser=0&hl=en","志光數位學院-龍潭分校-公職,高中升大學補習班","志光數位學院-龍潭分校-公職,高中升大學補習班"
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E8%8B%97%E6%A0%97%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7%EF%BC%8C%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@24.5701656,120.8232388,17z/data=!3m1!4b1!4m6!3m5!1s0x3469ac126ff29e8d:0x9286f44ae682b71d!8m2!3d24.5701656!4d120.8232388!16s%2Fg%2F11bbrc7rx3?authuser=0&hl=en",志光數位學院-苗栗分校-公職，高中升大學補習班,志光數位學院-苗栗分校-公職，高中升大學補習班
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E8%8B%97%E6%A0%97%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7%EF%BC%8C%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@24.5701656,120.8232388,17z/data=!3m1!4b1!4m6!3m5!1s0x3469ac126ff29e8d:0x9286f44ae682b71d!8m2!3d24.5701656!4d120.8232388!16s%2Fg%2F11bbrc7rx3?authuser=0&hl=en",志光數位學院-大甲分校-國考/公職/升大學/升高中補習班,志光數位學院-大甲分校-公職/就業/證照/升大 補習班
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E8%B1%90%E5%8E%9F%E5%88%86%E6%A0%A1/@24.2516816,120.7171237,17z/data=!3m1!4b1!4m6!3m5!1s0x34691a0f6f68cb7b:0x711166d9c6082180!8m2!3d24.2516816!4d120.7171237!16s%2Fg%2F1tg7prp3?authuser=0&hl=en",志光數位學院-豐原分校,志光數位學院-豐原分校
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E7%AB%B9%E5%8D%97%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7,%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@24.6853261,120.8792517,17z/data=!3m1!4b1!4m6!3m5!1s0x3469b33b4f95b8d5:0xc0330b5cc9e356d1!8m2!3d24.6853261!4d120.8792517!16s%2Fg%2F11bbrff3tn?authuser=0&hl=en","志光數位學院-竹南分校-公職,高中升大學補習班","志光數位學院-竹南分校-公職,高中升大學補習班"
東,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E8%8A%B1%E8%93%AE%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7,%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@23.9904009,121.601999,17z/data=!3m1!4b1!4m6!3m5!1s0x34689fb702ba29af:0x202220495198d9c2!8m2!3d23.9904009!4d121.601999!16s%2Fg%2F1tkp2qm9?authuser=0&hl=en","志光數位學院-花蓮分校-公職,高中升大學補習班","志光數位學院-花蓮分校-公職,高中升大學補習班"
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E6%9D%B1%E5%8B%A2%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7,%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@24.257554,120.8290893,17z/data=!3m1!4b1!4m6!3m5!1s0x34691c5f9b13fb81:0x228583fcc17bbc39!8m2!3d24.257554!4d120.8290893!16s%2Fg%2F1q62hzpbm?authuser=0&hl=en","志光數位學院-東勢分校-公職,高中升大學補習班","志光數位學院-東勢分校-公職,高中升大學補習班"
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2+%E5%8F%B0%E4%B8%AD%E6%97%97%E8%89%A6%E5%BA%97/@24.1364703,120.683033,17z/data=!3m1!4b1!4m6!3m5!1s0x34693d13f9ac52ad:0x254b00acbe0a4793!8m2!3d24.1364703!4d120.683033!16s%2Fg%2F1pztc0c7t?authuser=0&hl=en",志光數位學院 台中旗艦店,志光數位學院 台中旗艦店
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E9%9D%9C%E5%AE%9C%E5%88%86%E6%A0%A1-%E5%9C%8B%E8%80%83%2F%E5%85%AC%E8%81%B7%2F%E5%8D%87%E5%A4%A7%E5%AD%B8%2F%E5%8D%87%E9%AB%98%E4%B8%AD%E8%A3%9C%E7%BF%92%E7%8F%AD/@24.2428127,120.5645825,17z/data=!3m1!4b1!4m6!3m5!1s0x346914e24561d44f:0xa8c18ba9087f917d!8m2!3d24.2428127!4d120.5645825!16s%2Fg%2F1tg_tv1y?authuser=0&hl=en",志光數位學院-靜宜分校-國考/公職/升大學/升高中補習班,志光數位學院-靜宜分校-國考/公職/升大學/升高中補習班
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E5%A4%A7%E9%9B%85%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7,%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@24.2213382,120.6494733,17z/data=!3m1!4b1!4m6!3m5!1s0x346916f19087a4f1:0xbf726c8066065561!8m2!3d24.2213382!4d120.6494733!16s%2Fg%2F11bbrh00g0?authuser=0&hl=en","志光數位學院-大雅分校-公職,高中升大學補習班","志光數位學院-大雅分校-公職,高中升大學補習班"
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E5%8C%97%E5%B1%AF%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7%2F%E5%B0%B1%E6%A5%AD%2F%E8%AD%89%E7%85%A7%2F%E5%8D%87%E5%A4%A7+%E8%A3%9C%E7%BF%92/@24.1833598,120.6946598,17z/data=!3m1!4b1!4m6!3m5!1s0x3469177b31e4957f:0xe059572ca959cfbb!8m2!3d24.1833598!4d120.6946598!16s%2Fg%2F11fj_x_f94?authuser=0&hl=en",志光數位學院-北屯分校,志光數位學院-北屯分校-公職/就業/證照/升大 補習
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E5%93%A1%E6%9E%97%E5%88%86%E6%A0%A1-%E5%9C%8B%E8%80%83%2F%E5%85%AC%E8%81%B7%2F%E5%8D%87%E5%A4%A7%E5%AD%B8%2F%E5%8D%87%E9%AB%98%E4%B8%AD%E8%A3%9C%E7%BF%92%E7%8F%AD/@23.9621019,120.5700885,17z/data=!3m1!4b1!4m6!3m5!1s0x34693659c45fd9b1:0xf334b28a9b6304e4!8m2!3d23.9621019!4d120.5700885!16s%2Fg%2F1hc22wsps?authuser=0&hl=en",志光數位學院-員林分校-國考/公職/升大學/升高中補習班,志光數位學院-員林分校-國考/公職/升大學/升高中補習班
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E5%8D%97%E6%8A%95%E5%88%86%E6%A0%A1-+%E5%85%AC%E8%81%B7,%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@23.9038548,120.6888292,17z/data=!3m1!4b1!4m6!3m5!1s0x346932201c3c6a63:0x8e34516f5f49c74f!8m2!3d23.9038548!4d120.6888292!16s%2Fg%2F1tgdl961?authuser=0&hl=en","志光數位學院-南投分校- 公職,高中升大學補習班","志光數位學院-南投分校- 公職,高中升大學補習班"
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E9%B9%BF%E6%B8%AF%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7%2F%E5%B0%B1%E6%A5%AD%2F%E8%AD%89%E7%85%A7%2F%E5%8D%87%E5%A4%A7+%E8%A3%9C%E7%BF%92/@24.0530287,120.435892,17z/data=!3m1!4b1!4m6!3m5!1s0x3469474ba19e686f:0xef3170a940f29cd4!8m2!3d24.0530287!4d120.435892!16s%2Fg%2F11g0g5w2_8?authuser=0&hl=en",志光數位學院-鹿港分校-國考/公職/升大學/升高中補習,志光數位學院-鹿港分校-公職/就業/證照/升大 補習
中,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2/@23.95747,120.477371,17z/data=!3m1!4b1!4m6!3m5!1s0x3469497943dfbab3:0x80bbde04f904edfd!8m2!3d23.95747!4d120.477371!16s%2Fg%2F1tdvgxs_?authuser=0&hl=en",志光數位學院-溪湖分校-公職，高中升大補習班,志光數位學院
南,"https://www.google.com/maps/place/%E5%BF%97%E5%85%89%E6%95%B8%E4%BD%8D%E5%AD%B8%E9%99%A2-%E6%B0%91%E9%9B%84%E5%88%86%E6%A0%A1-%E5%85%AC%E8%81%B7,%E9%AB%98%E4%B8%AD%E5%8D%87%E5%A4%A7%E5%AD%B8%E8%A3%9C%E7%BF%92%E7%8F%AD/@23.5570305,120.4338206,17z/data=!3m1!4b1!4m6!3m5!1s0x346ebdfd3d909f53:0x95c5dd50b5f2ba33!8m2!3d23.5570305!4d120.4338206!16s%2Fg%2F1td7l15z?authuser=0&hl=en","志光數位學院-民雄分校-公職,高中升大學補習班","志光數位學院-民雄分校-公職,高中升大學補習班"
